Ticker,Alpha,Beta_MKT,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,R_squared,Adj_R_squared,ResidVar,N_obs,Weight
KR,0.0017175379243665296,0.7459927567483834,-0.06164000017555672,-0.2465970597845165,0.5319610160000527,0.7666610518566033,0.15944352902262893,0.1495078733373172,0.004724030983026095,429,0.007509421903804001
ROL,0.005379211778898581,0.5341152031614612,0.4010643097957681,-0.30078166548775065,0.48992168099789674,0.3894539262318703,0.1428472857445241,0.13271545697081866,0.0037008825268516577,429,0.007431493399941581
SPG,0.0012341289089019133,0.9511380872416393,0.6788965874627236,0.7345627615825686,0.5334578495536163,-0.032400236215754025,0.43469464501741006,0.42717728657349263,0.0037281683698778888,382,0.007211341922381013
CVX,-0.00020505566742694509,0.8798066631789937,-0.06137814831061194,0.46743822844407446,0.1816792406490362,0.3282325553117903,0.3744124002230903,0.36701774774345775,0.0026016000262228307,429,0.007183686522816185
AOS,0.002519134914091212,0.9827086112494341,0.780489761860297,-0.045617106650854305,1.0158924674261596,0.38901900243847504,0.2594118362905571,0.25065783908358963,0.00642174553404549,429,0.007076989161199121
HON,-0.0015998930103738177,1.2956029081296536,-0.16047706976255488,0.12298653494163365,0.343142474766963,0.5708816955917603,0.45082204570862394,0.4443305805278748,0.0033507359903405206,429,0.007010909994528897
PSA,0.006091280316582733,0.4901629665259112,0.32910562613647315,0.09048903815438704,0.1350276383446292,0.36299738638803547,0.14529786275562795,0.1351950006132595,0.00350994836573921,429,0.0070037164532168765
EVRG,0.0015062844619997164,0.5781785463243146,-0.17235356962840873,0.13146111488297527,-0.06741008628036933,0.5289379882406378,0.1930123104292829,0.18347344885043282,0.002630212667189075,429,0.006990336711595134
HRL,0.0016139040236411246,0.4607322835545138,0.09377222501263494,-0.20811190243486433,0.4040477688519531,0.44125627265774925,0.094276612704002,0.08357066249955758,0.003402163895878242,429,0.006951192538009011
ETR,0.0021027729818892684,0.5475010283214605,-0.2961792483693666,0.1370967713110035,0.41001090241775134,0.45277908715628584,0.1852145965047367,0.17558356336649472,0.0029900436510896526,429,0.006816747971884168
BAX,-0.0022111034765081856,0.7845580401309764,-0.27486759305015684,-0.10944073106304343,0.12481262033577672,0.8260294572932169,0.19267337998336653,0.18313051213447007,0.004220011687206282,429,0.0067976606369126395
WRB,0.00416130743196079,0.616416257596434,-0.013077114290641106,0.630551614539483,0.503561334199437,0.32963741270406627,0.23463307717209303,0.2255861868313377,0.004271164319037489,429,0.006735667523206878
MDLZ,-0.001164540226847936,0.7177851821375378,-0.3653035650061468,-0.016924766716128935,0.5907370298234196,0.5204670280327005,0.2237689141850775,0.21019844065684457,0.0032670094446121904,292,0.006732444974230674
IEX,0.0008704070330977613,1.0920650070845759,0.5568129847482801,0.035559102597744724,0.6511170600103753,0.13081604150975393,0.41442152444305524,0.40749979305349326,0.0034635469830503504,429,0.0067264815357210425
UHS,0.0017110851653162468,1.1672238756684619,0.43684652670139806,0.23600968158304841,0.8477135785085373,0.5207045873503622,0.2904131533739137,0.28202560199535476,0.0066097847015712885,429,0.00672313059923116
APD,-0.001738918135144366,1.1122091930426234,0.021446991816413373,0.007861450284693724,0.6286755212444188,0.3381562201053016,0.39749133037589224,0.39036947848908243,0.003100824886529405,429,0.006666638113299451
SHW,0.0025416805631494547,1.0267967952014796,0.13927945921687487,0.1063976836217504,0.5425747060086847,0.27096034461290885,0.37325682522912307,0.3658485134706021,0.003072190209480063,429,0.006660469016449125
KIM,-0.0012143677982967046,1.0097160376332959,0.6045193603595401,0.6349668659828162,0.3627312787950106,0.14172131604706942,0.38848216798403323,0.38085725736039266,0.004356379910533222,407,0.0066212060654547615
ROK,0.0009644597702522878,1.3165524771943415,0.5625424713547124,-0.3609474829291205,0.6791727341199417,1.4534857327047737,0.21465850060849745,0.2053755041617894,0.01183862095874582,429,0.006615763858371902
JNJ,0.0017434218139563567,0.7122999731724254,-0.2862708651582834,-0.1990086865157765,0.5178064461781399,0.3840505709051225,0.2974701589058626,0.2891660236683432,0.002068882361702352,429,0.006595197914047576
