Ticker,Alpha,Beta_MKT,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,R_squared,Adj_R_squared,ResidVar,N_obs,Weight
LII,0.005391794671852245,0.8266289484756184,0.9208225420809416,-0.16764516307437988,0.5482914636460887,0.1257979142256119,0.26291875617632743,0.2510303490178811,0.006110502601651975,316,0.0035495989490030404
STZ,0.004092707466166935,0.8231741000772341,0.3104667357814863,0.01615020815936277,0.5525886205592175,0.3535873837231698,0.1643747309123239,0.1538769260242877,0.006285837102806945,404,0.0035299440089664215
DE,0.0008031606575676206,1.1345461305238076,0.17483115594416587,0.37926504285834545,0.380805030925213,0.2304159181232631,0.35878117527103404,0.3512196325265887,0.004361334641283672,430,0.0034741708429849665
CPT,0.0013495200361983086,0.7492973950234386,0.36391900847244923,0.44650609158505733,0.2197071852057611,0.03929220934475823,0.3186835150032392,0.30976575996401456,0.0031077617609926653,388,0.00347200652584267
MCD,0.0018416786830665706,0.802804813195381,-0.30078945431056936,0.035474237896623614,0.4029803791263617,0.30077392959404026,0.3146741315119711,0.3065924585345179,0.0023548840616224084,430,0.0034564402488889276
VMC,0.0008233587488922138,0.9081224597255271,0.29580351475812494,0.3446064892942363,0.17641789819782763,0.22221224942145276,0.2934303203372468,0.28509813071858225,0.004223937840996559,430,0.00340904900517142
CHD,0.0039329945241076605,0.5458372744454252,-0.017285430652069167,-0.2418366888201022,0.7373226755680702,0.17859813849449432,0.16733894289645046,0.1575198266570218,0.0030715126808896396,430,0.0033668847882902266
DOV,-0.0009760244062612183,1.2235444563886788,0.10353810863995484,0.1660219925793992,0.293339374390098,0.19704793842339322,0.48673239492116915,0.4806797108990132,0.002814840160230411,430,0.003346021131075696
CMI,0.001770714501308986,1.4110832352961258,0.2451189791416757,0.317477760248916,0.3106436852769094,0.41246755968066223,0.3720742392232965,0.36466945430847686,0.006264063584725723,430,0.0033036105459791176
PNR,1.9779812924745313e-05,1.0828037024535748,0.6107958774181129,0.11575679775929891,0.5089808096363123,0.029112282325262466,0.3790125815015125,0.37168961666072853,0.00424483788620479,430,0.003301240407539116
BXP,0.0001691345783728477,0.8581804738750226,0.4548983506006899,0.6140394423218647,0.18481262303566307,-0.016979971721354528,0.4088721698565788,0.4000493664216024,0.0033474764855607893,341,0.0032641466774551505
YUM,0.0032710610765628863,0.850764678507149,0.07387010088905777,-0.029593989216658213,0.7942587060061483,0.1826823426712225,0.24356755585458745,0.23217550097287942,0.00432367522354122,338,0.0032562147906907745
ZBH,-0.0014540504738149956,0.8212784084473737,0.25593467230597117,0.18860382580695176,0.30424493530007635,0.16364429127598412,0.29217227218717956,0.2797976615610813,0.0037559756040186198,292,0.0032337934425058085
AVB,0.0011500351219105235,0.756467814505848,0.3571626969367998,0.386623030587397,0.3271129737960644,-0.051711574238661635,0.3580418066013926,0.3494594778126412,0.0025229682219364983,380,0.0031914587890731114
SNA,-0.0020705704794507346,1.158490938465176,0.23760485402873163,0.5652184725987771,0.48106955788178835,-0.011209214987886811,0.4712951426008807,0.46506041550891,0.0031090948845351567,430,0.003188100302823012
TAP,-0.0014099428601604908,0.7129390830504156,0.05164815340935966,0.2661564438601693,0.46939970918766094,0.2938417730294903,0.15700463599194703,0.14706365292581436,0.00536110669854905,430,0.003174364312030401
EQT,0.002193782318359428,0.8452629449837039,0.2072155299969829,-0.019770117653585734,0.3537491036848155,0.6933891843464426,0.11829532357727557,0.10789786277040381,0.009421305186629012,430,0.0031700815599729555
AMCR,-0.004625879697317892,0.7456334542257806,-0.00681281464381149,0.2478732780776817,0.34049066085300883,0.12664912310379522,0.31268113238608564,0.2906516815010243,0.002524284128715447,162,0.0030802910816524155
GWW,0.0010031322276522787,0.9925246602025748,0.19415103750586496,0.09390141920608674,0.7085205629491059,0.07233195506482762,0.3258812847123096,0.31793177156033203,0.0037014552363553005,430,0.0030462902882489387
CL,0.0013997057454817846,0.7295222444667567,-0.31352937696622646,-0.23449537150233388,0.5267540444332139,0.32252900209245483,0.26603792636423573,0.25738271323173856,0.0025960654772630475,430,0.003036279296536218
PPL,0.0009019753289469008,0.627700420317859,-0.24844397804648496,0.1675319011576334,0.2264089696423508,0.3102674375392496,0.19068211866130114,0.1811382757209864,0.0029849670295815844,430,0.0030201465059976947
POOL,0.00813553681010726,0.9959889877380923,0.7615306978920492,0.1565258363317398,0.7116298616645722,-0.01086088270016765,0.29345305219313034,0.2835016867310618,0.006209898414697107,361,0.002991575764663542
ESS,0.004485497632264829,0.6169318828786418,0.3057754530665365,0.40554254435608783,0.1574845664568291,0.019662250639794706,0.269329326279355,0.2594820126173517,0.0028495965193991524,377,0.0029800384187347938
LMT,0.00322217900001465,0.6193463855611019,0.21137616968352446,0.341752876480782,0.731801151928327,-0.027406986527413572,0.20057233391844076,0.1911451208750261,0.00391415228502187,430,0.0029480872068912783
MAS,-0.006304286153101947,1.473438245558616,0.37970707140097876,0.6321800920749179,0.7007164808362759,-0.044843870768553194,0.4912139629653831,0.48521412762299376,0.004618980445009334,430,0.002924457822319771
TT,-0.0001524212179729588,1.4752859394135895,0.11595947322870284,0.14281553955905682,0.560304264986433,0.24422203187799765,0.44383539681788564,0.43727685196904,0.0047247301544648315,430,0.002923941650045646
